id_venda;id_pedido;data_venda;id_cliente;id_produto;quantidade;preco_tabela_brl;desconto_pct;preco_unitario_brl;valor_bruto_brl;valor_desconto_brl;valor_liquido_brl;custo_total_brl;canal_venda;forma_pagamento
25184;107287;12/04/2024;57;36;2;1097,51;2,14;1073,99;2195,02;47,04;2147,98;1136,62;Vendedor Externo;Boleto 30
25185;107287;12/04/2024;57;11;1;2101,99;0,00;2101,99;2101,99;0,00;2101,99;1335,82;Vendedor Externo;Boleto 30
25186;107288;2024-04-12;135;31;4;604,39;6,49;565,16;2417,56;156,92;2260,64;1207,14;Televendas;Boleto 30
25187;107288;12/04/2024;135;37;4;1133,17;3,32;1095,60;4532,68;150,29;4382,39;2347,10;Televendas;Boleto 30
25188;107289;12/04/2024;102;7;4;439,55;6,01;413,13;1758,20;105,69;1652,51;1024,22;Vendedor Externo;Boleto 14
25189;107290;12/04/2024;57;23;2;2042,10;1,66;2008,14;4084,20;67,91;4016,29;3005,34;Site;Cartao
25190;107290;12/04/2024;57;32;1;463,15;6,98;430,83;463,15;32,32;430,83;231,26;Site;Cartao
25191;107291;12/04/2024;46;8;2;323,11;8,07;297,02;646,22;52,18;594,04;376,45;Site;Boleto 30
25192;107291;12/04/2024;46;1;2;55,03;7,45;50,93;110,06;8,20;101,86;59,18;Site;Boleto 30
25193;107292;12/04/2024;168;20;4;2207,01;3,36;2132,89;8828,04;296,49;8531,55;4937,02;Televendas;Boleto 30/60/90
25194;107293;12/04/2024;199;5;1;95,32;6,65;88,98;95,32;6,34;88,98;51,25;Site;Boleto 30/60/90
25195;107294;12/04/2024;87;20;1;2207,01;0,00;2207,01;2207,01;0,00;2207,01;1234,25;Televendas;PIX
25196;107294;12/04/2024;87;16;4;1747,20;1,32;1724,19;6988,80;92,04;6896,76;3908,44;Televendas;PIX
25197;107294;12/04/2024;87;5;1;95,32;2,43;93,01;95,32;2,31;93,01;51,25;Televendas;PIX
25198;107294;12/04/2024;87;34;2;428,50;2,90;416,08;857,00;24,84;832,16;427,92;Televendas;
25199;107295;12/04/2024;36;38;2;1288,45;0,93;1276,45;2576,90;24,00;2552,90;1334,36;Televendas;PIX
25200;107295;12/04/2024;36;24;6;2050,30;3,08;1987,20;12301,80;378,60;11923,20;9052,22;Televendas;PIX
25201;107295;12/04/2024;36;21;6;1330,44;6,18;1248,22;7982,64;493,34;7489,30;5873,99;Televendas;PIX
25202;107296;2024-04-13;57;22;2;1642,25;5,12;1558,15;3284,50;168,20;3116,30;2414,14;Site;PIX
25203;107296;2024-04-13;57;38;2;1288,45;0,34;1284,07;2576,90;8,76;2568,14;1332,85;Site;PIX
25204;107297;13/04/2024;106;32;1;463,15;1,21;457,56;463,15;5,59;457,56;231,00;Televendas;Boleto 30/60/90
25205;107297;13/04/2024;106;24;1;2050,30;4,84;1951,06;2050,30;99,24;1951,06;1506,99;Televendas;Boleto 30/60/90
25206;107298;13/04/2024;67;31;4;604,39;4,72;575,89;2417,56;114,01;2303,55;1205,76;Site;Boleto 30/60/90
25207;107298;13/04/2024;67;17;4;1251,77;3,81;1204,02;5007,08;191,01;4816,07;2796,99;Site;Boleto 30/60/90
25208;107298;2024-04-13;67;21;1;1330,44;7,95;1224,69;1330,44;105,75;1224,69;977,89;Site;Boleto 30/60/90
25209;107298;13/04/2024;67;24;1;2050,30;8,19;1882,38;2050,30;167,92;1882,38;1506,99;Site;Boleto 30/60/90
25210;107299;2024-04-13;107;20;6;2207,01;2,08;2161,04;13242,06;275,80;12966,26;7397,11;Televendas;PIX
25211;107299;13/04/2024;107;3;6;143,04;5,08;135,78;858,24;43,58;814,66;460,98;Televendas;PIX
25212;107299;13/04/2024;107;8;12;323,11;13,79;278,54;3877,32;534,82;3342,50;2256,12;Televendas;PIX
25213;107299;13/04/2024;107;34;12;428,50;8,74;391,05;5142,00;449,36;4692,64;2564,61;Televendas;PIX
25214;107299;13/04/2024;107;21;2;1330,44;4,94;1264,66;2660,88;131,56;2529,32;1955,77;Televendas;PIX
25215;107299;13/04/2024;107;2;6;149,40;8,00;137,45;896,40;71,68;824,72;481,46;Televendas;PIX
25216;107300;2024-04-13;101;13;12;2116,74;16,14;1775,17;25400,88;4098,90;21301,98;16124,01;Site;Boleto 30/60/90
25217;107300;13/04/2024;101;35;24;808,52;;638,51;19404,48;4080,14;15324,34;9678,07;Site;Boleto 30/60/90
25218;107300;2024-04-13;101;23;12;2042,10;18,03;1673,81;24505,20;4419,42;20085,78;18011,52;Site;Boleto 30/60/90
25219;107300;13/04/2024;101;39;24;1299,96;12,61;1136,07;31199,04;3933,34;27265,70;16137,08;Site;Boleto 30/60/90
25220;107301;13/04/2024;87;31;1;604,39;7,64;558,20;604,39;46,19;558,20;301,44;Vendedor Externo;PIX
25221;107301;13/04/2024;87;10;2;359,05;0,00;359,05;718,10;0,00;718,10;417,85;Vendedor Externo;PIX
25222;107301;2024-04-13;87;12;2;3017,53;0,00;3017,53;6035,06;0,00;6035,06;3830,94;Vendedor Externo;PIX
25223;107302;13/04/2024;97;18;1;1984,97;4,85;1888,76;1984,97;96,21;1888,76;1108,82;Vendedor Externo;Cartao
25224;107302;13/04/2024;97;29;1;96,25;6,12;90,36;96,25;5,89;90,36;44,81;Vendedor Externo;Cartao
25225;107302;13/04/2024;97;7;1;439,55;2,55;428,33;439,55;11,22;428,33;255,76;Vendedor Externo;Cartao
25226;107303;13/04/2024;149;35;2;808,52;0,00;808,52;1617,04;0,00;1617,04;806,51;Site;Boleto 14
25227;107303;13/04/2024;149;28;2;116,53;2,99;113,05;233,06;6,96;226,10;108,49;Site;Boleto 14
25228;107303;13/04/2024;149;5;2;95,32;0,00;95,32;190,64;0,00;190,64;102,39;Site;Boleto 14
25229;107304;13/04/2024;56;16;1;1747,20;3,13;1692,52;1747,20;54,68;1692,52;976,00;Televendas;Boleto 14
25230;107304;2024-04-13;56;34;1;428,50;4,84;407,75;428,50;20,75;407,75;213,72;Televendas;Boleto 14
25231;107305;2024-04-13;168;15;1;1930,27;5,06;1832,58;1930,27;97,69;1832,58;1225,30;Televendas;Boleto 30
25232;107305;13/04/2024;168;22;1;1642,25;3,93;1577,77;1642,25;64,48;1577,77;1207,07;Televendas;Boleto 30
25233;107305;13/04/2024;168;39;1;1299,96;5,18;1232,68;1299,96;67,28;1232,68;672,38;Televendas;Boleto 30
25234;107306;13/04/2024;43;13;4;2116,74;8,25;1942,17;8466,96;698,28;7768,68;5374,67;Marketplace;Cartao
25235;107306;2024-04-13;43;10;6;359,05;10,89;319,96;2154,30;234,57;1919,73;1253,55;Marketplace;Cartao
25236;107306;13/04/2024;43;5;12;95,32;8,25;87,46;1143,84;94,31;1049,53;614,36;Marketplace;Cartao
25237;107306;13/04/2024;43;8;6;323,11;10,06;290,61;1938,66;195,02;1743,64;1128,06;Marketplace;Cartao
25238;107306;13/04/2024;43;33;2;537,85;6,91;500,68;1075,70;74,34;1001,36;536,51;Marketplace;Cartao
25239;107306;13/04/2024;43;36;12;1097,51;8,26;1006,91;13170,12;1087,25;12082,87;6811,94;Marketplace;Cartao
25240;107306;13/04/2024;43;9;12;510,31;8,33;467,80;6123,72;510,08;5613,64;3563,26;Marketplace;Cartao
25241;107307;13/04/2024;117;8;1;323,11;8,84;294,54;323,11;28,57;294,54;188,01;Vendedor Externo;Boleto 30/60/90
25242;107307;13/04/2024;117;7;6;439,55;7,04;408,61;2637,30;185,65;2451,65;1534,58;Vendedor Externo;Boleto 30/60/90
25243;107307;13/04/2024;117;2;2;149,40;1,68;146,89;298,80;5,03;293,77;160,49;Vendedor Externo;Boleto 30/60/90
25244;107307;2024-04-13;117;10;6;359,05;6,63;335,24;2154,30;142,88;2011,42;1253,55;Vendedor Externo;Boleto 30/60/90
25245;107307;2024-04-13;117;4;4;69,76;3,25;67,49;279,04;9,06;269,98;149,89;Vendedor Externo;Boleto 30/60/90
25246;107308;13/04/2024;64;30;1;213,10;5,88;200,57;213,10;12,53;200,57;99,20;Televendas;Boleto 14
25247;107308;13/04/2024;64;27;1;62,40;0,00;62,40;62,40;0,00;62,40;29,05;Televendas;Boleto 14
25248;107308;2024-04-13;64;18;6;1984,97;3,11;1923,22;11909,82;370,49;11539,33;6652,91;Televendas;Boleto 14
25249;107308;13/04/2024;64;6;1;358,43;4,10;343,72;358,43;14,71;343,72;208,56;Televendas;Boleto 14
25250;107308;13/04/2024;64;15;6;1930,27;7,20;1791,24;11581,62;834,19;10747,43;7351,79;Televendas;Boleto 14
25251;107309;13/04/2024;153;7;2;439,55;11,93;387,10;879,10;104,89;774,21;511,53;Televendas;PIX
25252;107309;2024-04-13;153;4;6;69,76;0,00;69,76;418,56;0,00;418,56;224,83;Televendas;PIX
25253;107309;13/04/2024;153;5;6;95,32;8,66;87,06;571,92;49,55;522,37;307,18;Televendas;PIX
25254;107310;13/04/2024;74;33;1;537,85;0,00;537,85;537,85;0,00;537,85;268,25;Vendedor Externo;Boleto 30/60/90
25255;107310;2024-04-13;74;16;4;1747,20;5,23;1655,76;6988,80;365,74;6623,06;3903,99;Vendedor Externo;Boleto 30/60/90
25256;107311;2024-04-14;115;28;12;116,53;8,95;106,10;1398,36;125,15;1273,21;649,33;Televendas;Boleto 14
25257;107311;14/04/2024;115;6;2;358,43;8,25;328,86;716,86;59,14;657,72;416,08;Televendas;Boleto 14
25258;107312;14/04/2024;91;11;1;2101,99;0,78;2085,62;2101,99;16,37;2085,62;1330,97;Marketplace;Boleto 30/60/90
25259;107312;14/04/2024;91;24;2;2050,30;2,59;1997,29;4100,60;106,02;3994,58;3006,45;Marketplace;Boleto 30/60/90
25260;107313;15/04/2024;100;13;6;2116,74;22,48;1640,89;12700,44;2855,09;9845,35;8039,95;Vendedor Externo;Boleto 30
25261;107313;2024-04-15;100;36;48;1097,51;17,96;900,38;52680,48;9462,37;43218,11;27173,24;Vendedor Externo;Boleto 30
25262;107313;15/04/2024;100;31;60;604,39;14,56;516,38;36263,40;5280,86;30982,54;18036,99;Vendedor Externo;Boleto 30
25263;107313;15/04/2024;100;18;6;1984,97;12,94;1728,15;11909,82;1540,93;10368,89;6634,71;Vendedor Externo;Boleto 30
25264;107313;15/04/2024;100;15;6;1930,27;17,49;1592,69;11581,62;2025,49;9556,13;7331,68;Vendedor Externo;Boleto 30
25265;107313;15/04/2024;100;2;12;149,40;16,21;125,18;1792,80;290,61;1502,19;960,29;Vendedor Externo;Boleto 30
25266;107313;2024-04-15;100;6;6;358,43;11,91;315,72;2150,58;256,24;1894,34;1247,95;Vendedor Externo;Boleto 30
25267;107313;2024-04-15;100;34;6;428,50;12,19;376,28;2571,00;313,33;2257,67;1278,80;Vendedor Externo;Boleto 30
25268;107313;15/04/2024;100;28;6;116,53;13,09;101,28;699,18;91,52;607,66;324,59;Vendedor Externo;Boleto 30
25269;107313;2024-04-15;100;10;6;359,05;12,72;313,36;2154,30;274,12;1880,18;1250,12;Vendedor Externo;Boleto 30
25270;107313;15/04/2024;100;4;60;69,76;16,58;58,20;4185,60;693,88;3491,72;2242,13;Vendedor Externo;Boleto 30
25271;107314;15/04/2024;142;9;2;510,31;5,48;482,35;1020,62;55,91;964,71;592,25;Vendedor Externo;Boleto 30/60/90
25272;107314;2024-04-15;142;23;2;2042,10;10,05;1836,97;4084,20;410,26;3673,94;2993,71;Vendedor Externo;Boleto 30/60/90
25273;107314;2024-04-15;142;3;12;143,04;6,70;133,46;1716,48;114,93;1601,55;919,45;Vendedor Externo;Boleto 30/60/90
25274;107314;15/04/2024;142;10;2;359,05;7,15;333,37;718,10;51,36;666,74;416,71;Vendedor Externo;Boleto 30/60/90
25275;107315;2024-04-15;14;29;1;96,25;3,51;92,87;96,25;3,38;92,87;44,68;Televendas;PIX
25276;107315;15/04/2024;14;37;1;1133,17;4,17;1085,96;1133,17;47,21;1085,96;584,50;Televendas;PIX
25277;107315;15/04/2024;14;5;4;95,32;6,85;88,79;381,28;26,13;355,15;204,23;Televendas;PIX
25278;107315;15/04/2024;14;18;1;1984,97;1,32;1958,69;1984,97;26,28;1958,69;1105,78;Televendas;PIX
25279;107316;15/04/2024;87;27;2;62,40;4,29;59,72;124,80;5,36;119,44;57,94;Site;PIX
25280;107316;15/04/2024;87;6;1;358,43;1,54;352,91;358,43;5,52;352,91;207,99;Site;PIX
25281;107316;15/04/2024;87;37;2;1133,17;0,09;1132,10;2266,34;2,13;2264,21;1169,01;Site;PIX
25282;107316;2024-04-15;87;17;1;1251,77;0,00;1251,77;1251,77;0,00;1251,77;697,33;Site;PIX
25283;107317;15/04/2024;43;3;6;143,04;12,55;125,09;858,24;107,68;750,56;459,72;Televendas;Cartao
25284;107317;2024-04-15;43;27;12;62,40;10,17;56,05;748,80;76,15;672,65;347,62;Televendas;Cartao
25285;107317;2024-04-15;43;2;2;149,40;5,21;141,62;298,80;15,57;283,23;160,05;Televendas;Cartao
25286;107317;15/04/2024;43;13;2;2116,74;10,64;1891,49;4233,48;450,50;3782,98;2679,98;Televendas;Cartao
25287;107317;2024-04-15;43;28;2;116,53;7,51;107,78;233,06;17,50;215,56;108,20;Televendas;Cartao
25288;107318;15/04/2024;138;26;1;225,73;0,00;225,73;225,73;0,00;225,73;104,79;Site;Boleto 30
25289;107319;2024-04-15;190;31;2;604,39;1,03;598,18;1208,78;12,42;1196,36;601,23;Marketplace;Boleto 30
25290;107320;2024-04-15;108;27;4;62,40;3,76;60,05;249,60;9,39;240,21;115,87;Site;Boleto 30/60/90
25291;107320;15/04/2024;108;32;1;463,15;0,61;460,34;463,15;2,81;460,34;230,37;Site;Boleto 30/60/90
25292;107320;2024-04-15;108;16;2;1747,20;0,00;1747,20;3494,40;0,00;3494,40;1946,66;Site;Boleto 30/60/90
25293;107321;2024-04-15;76;22;2;1642,25;2,86;1595,26;3284,50;93,97;3190,53;2407,54;Marketplace;PIX
25294;107321;15/04/2024;76;31;2;604,39;4,53;576,99;1208,78;54,80;1153,98;601,23;Marketplace;PIX
25295;107322;15/04/2024;56;32;1;463,15;0,93;458,85;463,15;4,30;458,85;230,37;Marketplace;Boleto 30
25296;107322;2024-04-15;56;33;1;537,85;1,93;527,49;537,85;10,36;527,49;267,52;Marketplace;Boleto 30
25297;107323;2024-04-15;86;3;6;143,04;19,08;115,74;858,24;163,77;694,47;459,72;Televendas;Boleto 30/60/90
25298;107323;15/04/2024;86;4;12;69,76;16,35;58,36;837,12;136,83;700,29;448,43;Televendas;Boleto 30/60/90
25299;107323;15/04/2024;86;29;6;96,25;13,90;82,87;577,50;80,27;497,23;268,10;Televendas;Boleto 30/60/90
25300;107323;15/04/2024;86;19;48;536,90;22,26;417,41;25771,20;5735,63;20035,57;14356,59;Televendas;Boleto 30/60/90
25301;107323;15/04/2024;86;27;12;62,40;16,29;52,23;748,80;121,98;626,82;347,62;Televendas;Boleto 30/60/90
25302;107323;15/04/2024;86;38;12;1288,45;17,55;1062,27;15461,40;2714,17;12747,23;7975,21;Televendas;Boleto 30/60/90
25303;107324;2024-04-15;183;12;2;3017,53;2,84;2931,69;6035,06;171,69;5863,37;3820,46;Marketplace;Boleto 30/60/90
25304;107324;15/04/2024;183;7;2;439,55;6,14;412,57;879,10;53,95;825,15;510,13;Marketplace;Boleto 30/60/90
25305;107325;2024-04-15;56;17;1;1251,77;0,00;1251,77;1251,77;0,00;1251,77;697,33;Site;Antecipado
25306;107325;15/04/2024;56;21;4;1330,44;0,00;1330,44;5321,76;0,00;5321,76;3900,84;Site;Antecipado
25307;107325;15/04/2024;56;39;4;1299,96;2,79;1263,74;5199,84;144,88;5054,96;2682,16;Site;Antecipado
25308;107325;2024-04-15;56;25;2;1618,05;4,54;1544,62;3236,10;146,86;3089,24;2372,05;Site;Antecipado
25309;107326;2024-04-15;157;3;2;143,04;;122,32;286,08;41,45;244,63;153,24;Vendedor Externo;Boleto 30/60/90
25310;107326;15/04/2024;157;40;1;365,46;2,12;357,69;365,46;7,77;357,69;188,51;Vendedor Externo;Boleto 30/60/90
25311;107327;15/04/2024;31;11;1;2101,99;1,00;2080,93;2101,99;21,06;2080,93;1330,65;Televendas;Boleto 30
25312;107327;15/04/2024;31;8;2;323,11;1,15;319,38;646,22;7,46;638,76;374,99;Televendas;Boleto 30
25313;107327;2024-04-15;31;17;1;1251,77;2,34;1222,42;1251,77;29,35;1222,42;697,33;Televendas;Boleto 30
25314;107327;2024-04-15;31;28;2;116,53;3,15;112,86;233,06;7,33;225,73;108,20;Televendas;Boleto 30
25315;107328;15/04/2024;17;6;1;358,43;5,62;338,30;358,43;20,13;338,30;207,99;Vendedor Externo;Boleto 30/60/90
25316;107328;15/04/2024;17;27;2;62,40;1,35;61,56;124,80;1,68;123,12;57,94;Vendedor Externo;Boleto 30/60/90
25317;107329;2024-04-15;144;2;4;149,40;5,98;140,46;597,60;35,77;561,83;320,10;Televendas;Boleto 30/60/90
25318;107329;2024-04-15;144;28;4;116,53;10,28;104,55;466,12;47,93;418,19;216,39;Televendas;Boleto 30/60/90
25319;107330;15/04/2024;114;17;2;1251,77;1,50;1232,99;2503,54;37,55;2465,99;1394,67;Televendas;Boleto 30/60/90
25320;107330;15/04/2024;114;27;1;62,40;0,63;62,00;62,40;0,40;62,00;28,97;Televendas;Boleto 30/60/90
25321;107331;2024-04-15;48;28;4;116,53;9,20;105,81;466,12;42,87;423,25;216,39;Site;Boleto 14
25322;107331;15/04/2024;48;10;2;359,05;9,23;325,91;718,10;66,28;651,82;416,71;Site;Boleto 14
25323;107331;15/04/2024;48;37;4;1133,17;5,13;1075,00;4532,68;232,67;4300,01;2338,02;Site;Boleto 14
25324;107331;15/04/2024;48;18;12;1984,97;13,35;1720,02;23819,64;3179,35;20640,29;13269,42;Site;Boleto 14
25325;107331;15/04/2024;48;38;6;1288,45;11,65;1138,29;7730,70;900,95;6829,75;3987,60;Site;Boleto 14
25326;107331;15/04/2024;48;4;6;69,76;8,64;63,73;418,56;36,18;382,38;224,21;Site;Boleto 14
25327;107331;15/04/2024;48;5;12;95,32;13,39;82,56;1143,84;153,11;990,73;612,68;Site;Boleto 14
25328;107332;15/04/2024;34;22;4;1642,25;6,98;1527,63;6569,00;458,48;6110,52;4815,08;Vendedor Externo;Boleto 30/60/90
25329;107332;15/04/2024;34;20;1;2207,01;2,78;2145,59;2207,01;61,42;2145,59;1229,48;Vendedor Externo;Boleto 30/60/90
25330;107332;15/04/2024;34;16;1;1747,20;6,86;1627,27;1747,20;119,93;1627,27;973,33;Vendedor Externo;Boleto 30/60/90
25331;107332;15/04/2024;34;12;6;3017,53;6,48;2821,89;18105,18;1173,86;16931,32;11461,37;Vendedor Externo;Boleto 30/60/90
25332;107332;2024-04-15;34;23;6;2042,10;0,42;2033,48;12252,60;51,70;12200,90;8981,12;Vendedor Externo;Boleto 30/60/90
25333;107333;2024-04-15;186;15;1;1930,27;2,70;1878,24;1930,27;52,03;1878,24;1221,95;Televendas;PIX
25334;107333;15/04/2024;186;18;1;1984,97;7,08;1844,35;1984,97;140,62;1844,35;1105,78;Televendas;PIX
25335;107333;15/04/2024;186;12;1;3017,53;3,17;2921,75;3017,53;95,78;2921,75;1910,23;Televendas;PIX
25336;107333;15/04/2024;186;7;1;439,55;4,20;421,09;439,55;18,46;421,09;255,06;Televendas;PIX
25337;107334;15/04/2024;103;10;2;359,05;3,99;344,71;718,10;28,68;689,42;416,71;Vendedor Externo;Cartao
25338;107335;15/04/2024;171;7;2;439,55;3,94;422,21;879,10;34,67;844,43;510,13;Televendas;Boleto 30/60/90
25339;107336;15/04/2024;194;28;6;116,53;6,16;109,35;699,18;43,10;656,08;324,59;Televendas;
25340;107336;15/04/2024;194;14;2;2797,54;5,09;2655,02;5595,08;285,04;5310,04;3541,93;Televendas;Boleto 30/60/90
25341;107337;2024-04-15;156;6;6;358,43;8,18;329,12;2150,58;175,85;1974,73;1247,95;Televendas;Antecipado
25342;107337;2024-04-15;156;23;6;2042,10;8,35;1871,62;12252,60;1022,90;11229,70;8981,12;Televendas;Antecipado
25343;107337;15/04/2024;156;36;2;1097,51;12,31;962,37;2195,02;270,29;1924,73;1132,22;Televendas;Antecipado
25344;107337;15/04/2024;156;31;4;604,39;9,04;549,76;2417,56;218,52;2199,04;1202,47;Televendas;Antecipado
25345;107337;2024-04-15;156;17;4;1251,77;8,04;1151,13;5007,08;402,55;4604,53;2789,34;Televendas;Antecipado
25346;107337;15/04/2024;156;22;4;1642,25;6,66;1532,92;6569,00;437,34;6131,66;4815,08;Televendas;Antecipado
25347;107337;15/04/2024;156;1;6;55,03;11,12;48,91;330,18;36,71;293,47;176,85;Televendas;Antecipado
25348;107338;15/04/2024;187;10;2;359,05;0,90;355,84;718,10;6,43;711,67;416,71;Site;Boleto 30
25349;107339;15/04/2024;101;25;24;1618,05;17,27;1338,67;38833,20;6705,03;32128,17;28464,63;Televendas;Boleto 30
25350;107339;15/04/2024;101;12;12;3017,53;17,19;2498,78;36210,36;6225,00;29985,36;22922,75;Televendas;Boleto 30
25351;107339;2024-04-15;101;3;24;143,04;14,61;122,14;3432,96;501,68;2931,28;1838,89;Televendas;Boleto 30
25352;107339;15/04/2024;101;40;60;365,46;14,89;311,04;21927,60;3265,41;18662,19;11310,59;Televendas;Boleto 30
25353;107339;15/04/2024;101;32;48;463,15;17,16;383,68;22231,20;3814,62;18416,58;11057,70;Televendas;Boleto 30
25354;107339;2024-04-15;101;13;24;2116,74;12,63;1849,42;50801,76;6415,77;44385,99;32159,81;Televendas;Boleto 30
25355;107339;15/04/2024;101;14;6;2797,54;16,90;2324,80;16785,24;2836,44;13948,80;10625,79;Televendas;Boleto 30
25356;107339;15/04/2024;101;36;24;1097,51;15,10;931,77;26340,24;3977,85;22362,39;13586,62;Televendas;Boleto 30
25357;107340;2024-04-15;8;15;4;1930,27;3,90;1854,91;7721,08;301,43;7419,65;4887,79;Marketplace;Boleto 30
25358;107340;15/04/2024;8;7;1;439,55;7,79;405,30;439,55;34,25;405,30;255,06;Marketplace;Boleto 30
25359;107341;2024-04-16;106;28;2;116,53;4,90;110,83;233,06;11,41;221,65;108,19;Televendas;Boleto 30
25360;107341;16/04/2024;106;15;1;1930,27;0,48;1921,10;1930,27;9,17;1921,10;1221,82;Televendas;Boleto 30
25361;107341;2024-04-16;106;18;1;1984,97;7,54;1835,22;1984,97;149,75;1835,22;1105,67;Televendas;Boleto 30
25362;107341;16/04/2024;106;20;4;2207,01;3,78;2123,64;8828,04;333,48;8494,56;4917,42;Televendas;Boleto 30
25363;107342;2024-04-16;50;34;2;428,50;2,95;415,87;857,00;25,25;831,75;426,22;Marketplace;Boleto 30/60/90
25364;107342;16/04/2024;50;26;1;225,73;1,25;222,90;225,73;2,83;222,90;104,78;Marketplace;Boleto 30/60/90
25365;107342;16/04/2024;50;16;2;1747,20;2,01;1712,13;3494,40;70,15;3424,25;1946,46;Marketplace;Boleto 30/60/90
25366;107342;16/04/2024;50;3;4;143,04;3,46;138,09;572,16;19,78;552,38;306,45;Marketplace;Boleto 30/60/90
25367;107343;16/04/2024;129;9;4;510,31;2,81;495,99;2041,24;57,27;1983,97;1184,39;Televendas;Boleto 30
25368;107343;16/04/2024;129;29;1;96,25;5,44;91,01;96,25;5,24;91,01;44,68;Televendas;Boleto 30
25369;107343;2024-04-16;129;32;2;463,15;4,33;443,09;926,30;40,12;886,18;460,69;Televendas;Boleto 30
25370;107344;16/04/2024;29;13;1;2116,74;2,06;2073,13;2116,74;43,61;2073,13;1339,86;Televendas;Boleto 14
25371;107344;2024-04-16;29;24;6;2050,30;0,00;2050,30;12301,80;0,00;12301,80;9016,29;Televendas;Boleto 14
25372;107344;16/04/2024;29;11;4;2101,99;4,41;2009,27;8407,96;370,89;8037,07;5322,07;Televendas;Boleto 14
25373;107344;16/04/2024;29;39;4;1299,96;5,43;1229,34;5199,84;282,49;4917,35;2681,89;Televendas;Boleto 14
25374;107345;16/04/2024;12;22;2;1642,25;2,41;1602,70;3284,50;79,10;3205,40;2407,30;Televendas;Boleto 30/60/90
25375;107345;16/04/2024;12;37;2;1133,17;0,67;1125,58;2266,34;15,18;2251,16;1168,89;Televendas;Boleto 30/60/90
25376;107346;16/04/2024;114;6;2;358,43;1,04;354,70;716,86;7,47;709,39;415,94;Televendas;Boleto 30/60/90
25377;107346;16/04/2024;114;27;1;62,40;0,00;62,40;62,40;0,00;62,40;28,97;Televendas;Boleto 30/60/90
25378;107347;16/04/2024;101;12;12;3017,53;16,46;2520,98;36210,36;5958,63;30251,73;22920,45;Marketplace;Boleto 30/60/90
25379;107347;16/04/2024;101;34;12;428,50;;378,80;5142,00;596,39;4545,61;2557,34;Marketplace;Boleto 30/60/90
25380;107347;2024-04-16;101;36;24;1097,51;15,85;923,51;26340,24;4175,98;22164,26;13585,26;Marketplace;Boleto 30/60/90
25381;107347;16/04/2024;101;22;48;1642,25;14,98;1396,30;78828,00;11805,41;67022,59;57775,15;Marketplace;Boleto 30/60/90
25382;107347;16/04/2024;101;40;48;365,46;16,89;303,74;17542,08;2962,41;14579,67;9047,57;Marketplace;Boleto 30/60/90
25383;107347;2024-04-16;101;39;12;1299,96;18,88;1054,48;15599,52;2945,72;12653,80;8045,66;Marketplace;Boleto 30/60/90
25384;107347;2024-04-16;101;23;48;2042,10;15,14;1732,97;98020,80;14838,42;83182,38;71841,81;Marketplace;Boleto 30/60/90
25385;107347;2024-04-16;101;7;48;439,55;17,88;360,96;21098,40;3772,19;17326,21;12241,85;Marketplace;Boleto 30/60/90
25386;107347;2024-04-16;101;17;60;1251,77;15,79;1054,12;75106,20;11859,07;63247,13;41835,89;Marketplace;Boleto 30/60/90
25387;107348;16/04/2024;67;14;1;2797,54;0,00;2797,54;2797,54;0,00;2797,54;1770,79;Televendas;Boleto 30/60/90
25388;107348;16/04/2024;67;36;2;1097,51;2,73;1067,50;2195,02;60,03;2134,99;1132,10;Televendas;Boleto 30/60/90
25389;107349;2024-04-16;10;28;1;116,53;1,83;114,40;116,53;2,13;114,40;54,09;Televendas;PIX
25390;107349;16/04/2024;10;2;1;149,40;0,00;149,40;149,40;0,00;149,40;80,02;Televendas;PIX
25391;107349;16/04/2024;10;24;1;2050,30;6,75;1911,99;2050,30;138,31;1911,99;1502,71;Televendas;PIX
25392;107350;16/04/2024;33;26;2;225,73;2,54;220,00;451,46;11,46;440,00;209,56;Vendedor Externo;Boleto 30/60/90
25393;107351;16/04/2024;4;23;1;2042,10;0,25;2036,91;2042,10;5,19;2036,91;1496,70;Televendas;PIX
25394;107351;16/04/2024;4;9;1;510,31;7,10;474,06;510,31;36,25;474,06;296,10;Televendas;PIX
25395;107351;2024-04-16;4;21;4;1330,44;4,91;1265,17;5321,76;261,09;5060,67;3900,45;Televendas;PIX
25396;107351;2024-04-16;4;37;1;1133,17;3,58;1092,57;1133,17;40,60;1092,57;584,45;Televendas;PIX
25397;107352;16/04/2024;171;14;2;2797,54;3,33;2704,35;5595,08;186,38;5408,70;3541,58;Vendedor Externo;PIX
25398;107352;2024-04-16;171;19;1;536,90;1,65;528,03;536,90;8,87;528,03;299,07;Vendedor Externo;PIX
25399;107352;16/04/2024;171;25;2;1618,05;5,55;1528,30;3236,10;179,49;3056,61;2371,82;Vendedor Externo;PIX
